Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week,CLF,DJI,GCF,GSPC,IXIC,TSLA,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8
2014-01-21,824.668416853,10976.35023864,791.911005491794,785.6067502647556,22.23566706240243,11.535379426843642,0.0018472572537507202,1.3134739776070548,12.366728809703634,23.338116196939904,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Tuesday,94.9899978638,16414.439453125,1242.3000488281,1843.8000488281,4225.759765625,35.3359985352,49.9180525469,437.2108433735,0.19486678571428576
2014-01-22,818.2235444498333,11204.70531271,797.8295849766633,787.197813395735,21.715820089165298,11.535379426843642,0.0018819141522346166,1.3134739776070548,12.366728809703634,23.155726307930284,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Wednesday,96.7300033569,16373.33984375,1239.0,1844.8599853516,4243.0,35.7120018005,57.1559702174,395.0,0.19402976785714293
2014-01-23,816.2628811626668,10656.17179358,803.2970612391939,788.6156215794878,21.21997009545913,11.535379426843642,0.0015508994742090669,1.3134739776070548,12.366728809703634,23.10023953690347,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Thursday,97.3199996948,16197.349609375,1262.5999755859,1828.4599609375,4218.8798828125,36.2999992371,57.1371952926,391.0,0.19319275000000008
2014-01-24,795.7566086270002,27742.49929355,806.5946533351772,788.9639624110737,20.74625065003566,11.535379426843642,0.0019098158607048004,1.3134739776070548,12.366728809703634,23.015533112695262,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Friday,96.6399993896,15879.1103515625,1264.5,1790.2900390625,4128.169921875,34.9199981689,60.4198836401,347.0899470899,0.19039471428571436
2014-01-25,802.882184219,13531.798878360003,809.2169665618188,789.6429000602409,20.27980078387992,11.535379426843642,0.0014371591097520101,1.3134739776070548,12.366728809703634,22.366619628576323,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Saturday,96.6399993896,15879.1103515625,1264.5,1790.2900390625,4128.169921875,34.9199981689,60.4198836401,347.0899470899,0.19039471428571436
2014-01-26,818.8920471011667,17430.72562054,812.3794271736845,791.0696877207738,19.79921737654969,11.535379426843642,0.0019653409130428,1.3134739776070548,12.366728809703634,20.85371652630748,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Sunday,96.6399993896,15879.1103515625,1264.5,1790.2900390625,4128.169921875,34.9199981689,60.4198836401,347.0899470899,0.19039471428571436
2014-01-27,791.3022599956668,43195.16460133,814.7376177249333,791.0810327097929,19.221767639957218,11.535379426843642,0.0012977357063928936,1.3134739776070548,12.366728809703634,15.921697817101611,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Monday,95.7200012207,15837.8798828125,1263.5999755859,1781.5600585938,4083.6101074219,33.9239997864,64.6542065212,369.9655172414,0.1820006071428572
2014-01-28,787.3859965926667,33160.15111097,817.185350324349,790.9007870455429,18.732675035730423,11.535379426843642,0.0012991868943779002,1.3134739776070548,12.366728809703634,18.389439319721564,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Tuesday,97.4100036621,15928.5595703125,1251.0,1792.5,4097.9599609375,35.6759986877,51.5435017642,303.0,0.1792025714285715
2014-01-29,799.2890008590001,10977.91575368,819.3419500910022,791.3099682071748,18.277179997527323,11.535379426843642,0.0010630543711424702,1.3134739776070548,12.366728809703634,18.78899045076263,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Wednesday,97.3600006104,15738.7900390625,1262.1999511719,1774.1999511719,4051.4299316406,35.0460014343,52.6579853576,389.0,0.17640453571428577
2014-01-30,797.3909012731668,21723.479158449998,821.6593495769143,791.6065990884426,17.87851159260482,11.535379426843642,0.0013794862592025785,1.3134739776070548,12.366728809703634,20.207575906972746,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Thursday,98.2300033569,15848.6103515625,1242.1999511719,1794.1899414062,4123.1298828125,36.5680007935,59.7232193162,345.4488636364,0.17360650000000005
2014-01-31,802.9803073096667,11864.182803650001,823.5301239754699,792.1614141236242,17.439280851633274,11.535379426843642,0.0014212751439381102,1.3134739776070548,12.366728809703634,17.74714153023226,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Friday,97.4899978638,15698.849609375,1240.0999755859,1782.5899658203,4103.8798828125,36.2820014954,70.8751342365,417.0,0.1691822678571429
2014-02-01,819.1808123313334,13246.82564056,825.3661005729479,793.4794335483905,17.149849354896514,11.535379426843642,0.0015072926946896534,1.3134739776070548,12.366728809703634,23.010363044364745,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Saturday,97.4899978638,15698.849609375,1240.0999755859,1782.5899658203,4103.8798828125,36.2820014954,70.8751342365,417.0,0.1691822678571429
2014-02-02,801.04840558958,7474.170527452223,825.4152788222804,793.8486516967412,16.859320441201458,11.535379426843642,0.0013697927735581818,1.3134739776070548,12.366728809703634,22.386643455522208,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Sunday,97.4899978638,15698.849609375,1240.0999755859,1782.5899658203,4103.8798828125,36.2820014954,70.8751342365,417.0,0.1691822678571429
2014-02-03,816.0572413085,8629.05207112,825.5142254579238,794.9319975314611,16.492926954387382,11.535379426843642,0.001281209868854345,1.3134739776070548,12.366728809703634,18.6952267131571,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Monday,96.4300003052,15372.7998046875,1260.4000244141,1741.8900146484,3996.9599609375,35.422000885,52.0992205069,392.0,0.15590957142857145
2014-02-04,813.3772330236667,11211.250509960002,823.4325253566527,795.8317651164467,16.13448988213521,11.535379426843642,0.0011061930369121867,1.3134739776070548,12.366728809703634,18.288827753398795,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Tuesday,97.1900024414,15445.240234375,1251.6999511719,1755.1999511719,4031.5200195312,35.7459983826,50.4826936661,441.0,0.1514853392857143
2014-02-05,806.3407692638334,14891.459728019998,819.1670429974471,796.3443994650997,15.811293842764332,11.535379426843642,0.001136940484662005,1.3134739776070548,12.366728809703634,19.01680520957979,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Wednesday,97.3799972534,15440.23046875,1257.3000488281,1751.6400146484,4011.5500488281,34.8839988708,52.0976056624,401.9583333333,0.14706110714285714
2014-02-06,784.1611902481667,41762.47618687,816.6703474980527,795.7500965764689,15.536515305717396,11.535379426843642,0.00127034112820203,1.3134739776070548,12.366728809703634,20.355397325476158,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Thursday,97.8399963379,15628.5302734375,1257.5999755859,1773.4300537109,4057.1201171875,35.6759986877,42.7871044942,376.0,0.142636875
2014-02-07,717.4068113866666,111839.47865299,813.2638651108749,791.9284729086736,15.076555378373499,0.13467878070161893,0.0011263286938770665,1.3134739776070548,12.366728809703634,18.18620527610709,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Friday,99.8799972534,15794.080078125,1263.3000488281,1797.0200195312,4125.8598632812,37.3059997559,48.4104481106,371.0,0.14092883928571429
2014-02-08,703.4448363241667,23751.220316029998,809.443822038225,787.6121979533318,14.63216389643767,0.1364612637985251,0.0011255117381186665,1.3134739776070548,12.366728809703634,17.762003220530296,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Saturday,99.8799972534,15794.080078125,1263.3000488281,1797.0200195312,4125.8598632812,37.3059997559,48.4104481106,371.0,0.14092883928571429
2014-02-09,705.8052247315,27326.2426456,805.2401042662472,783.6216138937302,14.21605450813398,0.15102114393579905,0.001235159143280125,1.3134739776070548,12.366728809703634,18.153508005557104,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Sunday,99.8799972534,15794.080078125,1263.3000488281,1797.0200195312,4125.8598632812,37.3059997559,48.4104481106,371.0,0.14092883928571429
2014-02-10,657.0516566140001,115734.24636495,797.8519553544637,777.4474696361824,13.799429618025203,0.22902849594594202,0.0012943917635295803,1.3134739776070548,12.366728809703634,16.795409895002614,0.0004929268465323963,0.005337523861242771,10.543715938567436,0.006850779993209596,277.51426485216274,Monday,100.0599975586,15801.7900390625,1274.8000488281,1799.8399658203,4148.169921875,39.3120002747,44.6084107393,294.0,0.13580473214285713
