Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week
2016-04-24,452.1881797197381,35836.872255645,427.1486002811702,427.1322787460667,2.487885790125916,6.406864399413487,0.00022157220806267165,1.002187644254237,8.135190928647487,3.5841610813853717,9.043763594394762e-05,0.0015374398110471095,1.0134486702696743,0.007149095121369059,48.09675945924408,Sunday
2016-04-25,456.3009446543095,45799.40024970501,428.38763889344716,428.5551404976883,2.4793173139678015,6.196375182008769,0.00022358746288061163,1.002187644254237,7.539145660871345,3.775935947108876,8.213417003777571e-05,0.0015012301079126782,0.9775563287801599,0.007036160566569453,48.09675945924408,Monday
2016-04-26,459.1565427681666,36663.292265235,429.5228550339917,430.0478918279555,2.4680627164898086,5.929171084943034,0.00022498670595640162,1.002187644254237,7.227748436069107,3.937726510779797,7.346504684290666e-05,0.0015106250257072684,0.8853777867235726,0.006951630057510043,48.09675945924408,Tuesday
2016-04-27,451.41276459216664,57069.151308295004,430.41069191428056,431.09008074328284,2.461885705792502,6.25648160643922,0.00022119225465016163,1.002187644254237,7.600188440417783,3.9535587607234683,7.674016998066834e-05,0.00157091642078074,0.9127882088988823,0.006586112235399712,48.09675945924408,Wednesday
2016-04-28,442.43851599159524,44313.234126815005,431.1968833286337,431.6436629505176,2.4543998799233564,6.355722194307623,0.00022564364315571356,1.002187644254237,7.41614998066596,3.777663932320718,8.406331803840309e-05,0.001667993205288314,0.9092509698291674,0.006645426510193761,48.09675945924408,Thursday
2016-04-29,449.60642402788096,21910.780262875,432.3231177240131,432.51989519819386,2.4484858509753358,6.533194979035216,0.00022480321201394048,1.002187644254237,7.490586898360186,3.739048415950346,8.542522056529738e-05,0.0016005988695392563,0.8938940040595121,0.006663167204093196,48.09675945924408,Friday
2016-04-30,448.2546131093095,18570.255241385,433.3445970245901,433.28744241337023,2.450174769005421,6.652546713155262,0.00022412730655465475,1.002187644254237,8.577387882215685,3.698530882580388,8.06858303596757e-05,0.001613716607193514,0.9277839505752554,0.0067014064659841775,48.09675945924408,Saturday
2016-05-01,452.0484006490357,8058.313510340001,434.48195008613015,434.2026111077929,2.453605011659125,6.801872833917899,0.00022602420032451784,1.002187644254237,8.731653894836612,3.701607369682642,8.136871211682643e-05,0.0016092923063105672,0.9200993146810472,0.006807848913774478,48.09675945924408,Sunday
2016-05-02,446.7284233884643,44529.94198137,435.30498925307893,434.81362634099634,2.4634927479163022,6.800484247263317,0.0002278314959281168,1.002187644254237,9.782333931402043,3.694251968200543,8.041111620992357e-05,0.0015769513345612791,0.9648083105605341,0.006665188076955888,48.09675945924408,Monday
2016-05-03,449.1712493136071,25644.166444460003,436.27665382143255,435.5139981933188,2.472433495907919,6.834158525156505,0.00022458562465680354,1.002187644254237,9.643810032150487,3.7451943684893494,8.534253736958535e-05,0.0015316739601594002,0.942671209221974,0.006548916814992392,48.09675945924408,Tuesday
2016-05-04,449.17925906360716,15253.204091919999,437.23339124058606,436.1805962845524,2.481533821821225,6.876031605953108,0.00022458962953180356,1.002187644254237,9.678645166747168,3.7873851847799322,9.881943699399358e-05,0.001558652028950717,0.9216304955392998,0.006346902930568769,48.09675945924408,Wednesday
2016-05-05,449.42507827803564,17068.135628919998,438.0972978107706,436.8266685769174,2.4900104942529673,6.827059065344242,0.00022021828835623746,1.002187644254237,9.75971050563504,3.740403133479911,0.0001033677680039482,0.0015415280184936622,0.9071465435010839,0.006260491340413036,48.09675945924408,Thursday
2016-05-06,454.3811044764643,41569.24389481,439.15780589704167,437.6829825232368,2.4960297529259967,6.76561650656739,0.0002226467411934675,1.002187644254237,9.46344978866386,3.777601819719116,9.996384298482216e-05,0.0015721586214885665,0.8922272805610302,0.006452211683565793,48.09675945924408,Friday
2016-05-07,457.4118989290358,11719.61762981,440.3611288172262,438.6453686893733,2.500389505974827,6.575456141269514,0.0002195577114859372,1.002187644254237,9.293017992829734,3.9519747690810196,0.00010063061776438788,0.001559774575348012,0.8544820201513532,0.006426637179952953,48.09675945924408,Saturday
